time,temperature_2m,relative_humidity_2m,shortwave_radiation,wind_speed_10m,precipitation,cloud_cover
2024-11-03 11:00:00,29.9,35,623.0,3.4,0.0,0
2024-11-03 12:00:00,30.9,30,662.0,6.5,0.0,0
2024-11-03 13:00:00,31.3,27,633.0,8.1,0.0,0
2024-11-03 14:00:00,31.3,27,541.0,8.7,0.0,0
2024-11-03 15:00:00,30.9,28,394.0,8.9,0.0,0
2024-11-03 16:00:00,29.5,33,215.0,7.1,0.0,0
2024-11-03 17:00:00,25.6,44,54.0,9.3,0.0,0
2024-11-03 18:00:00,24.0,53,0.0,9.2,0.0,0
2024-11-03 19:00:00,23.2,57,0.0,9.2,0.0,0
2024-11-03 20:00:00,24.9,50,0.0,7.1,0.0,0
2024-11-03 21:00:00,24.7,50,0.0,6.3,0.0,0
2024-11-03 22:00:00,24.1,53,0.0,5.8,0.0,0
2024-11-03 23:00:00,23.7,54,0.0,5.2,0.0,0
2024-11-04 00:00:00,21.5,64,0.0,6.3,0.0,0
2024-11-04 01:00:00,20.9,67,0.0,5.9,0.0,0
2024-11-04 02:00:00,19.1,75,0.0,6.8,0.0,0
2024-11-04 03:00:00,18.7,77,0.0,5.9,0.0,0
2024-11-04 04:00:00,18.1,80,0.0,6.3,0.0,0
2024-11-04 05:00:00,17.7,82,0.0,7.2,0.0,0
2024-11-04 06:00:00,17.5,87,0.0,7.0,0.0,0
2024-11-04 07:00:00,18.5,82,35.0,9.5,0.0,0
2024-11-04 08:00:00,21.5,71,181.0,7.5,0.0,0
2024-11-04 09:00:00,24.5,60,357.0,6.7,0.0,0
2024-11-04 10:00:00,26.9,51,509.0,6.7,0.0,0
2024-11-04 11:00:00,28.5,45,611.0,5.8,0.0,0
2024-11-04 12:00:00,29.6,41,650.0,5.8,0.0,0
2024-11-04 13:00:00,30.1,39,622.0,6.2,0.0,0
2024-11-04 14:00:00,30.4,38,530.0,6.7,0.0,0
2024-11-04 15:00:00,30.2,38,385.0,7.5,0.0,0
2024-11-04 16:00:00,29.1,42,210.0,5.4,0.0,0
2024-11-04 17:00:00,25.8,54,52.0,7.4,0.0,0
2024-11-04 18:00:00,24.5,60,0.0,7.8,0.0,0
2024-11-04 19:00:00,24.0,63,0.0,7.2,0.0,0
2024-11-04 20:00:00,24.1,64,0.0,6.4,0.0,0
2024-11-04 21:00:00,24.2,63,0.0,5.2,0.0,0
2024-11-04 22:00:00,23.8,64,0.0,5.9,0.0,0
2024-11-04 23:00:00,21.0,77,0.0,8.0,0.0,0
2024-11-05 00:00:00,19.9,82,0.0,9.7,0.0,0
2024-11-05 01:00:00,18.9,87,0.0,10.5,0.0,0
2024-11-05 02:00:00,19.2,87,0.0,7.6,0.0,0
2024-11-05 03:00:00,18.7,92,0.0,7.0,0.0,0
2024-11-05 04:00:00,18.3,94,0.0,6.6,0.0,0
2024-11-05 05:00:00,18.1,94,0.0,6.8,0.0,0
2024-11-05 06:00:00,18.2,94,0.0,5.5,0.0,0
2024-11-05 07:00:00,19.3,90,33.0,8.5,0.0,0
2024-11-05 08:00:00,21.8,82,174.0,7.0,0.0,0
2024-11-05 09:00:00,24.3,72,347.0,6.5,0.0,0
2024-11-05 10:00:00,26.5,64,497.0,5.9,0.0,0
2024-11-05 11:00:00,27.9,56,597.0,4.9,0.0,2
2024-11-05 12:00:00,28.6,54,636.0,4.6,0.0,1
2024-11-05 13:00:00,29.2,51,609.0,3.8,0.0,1
2024-11-05 14:00:00,29.4,50,518.0,3.1,0.0,0
2024-11-05 15:00:00,29.3,50,375.0,3.6,0.0,3
2024-11-05 16:00:00,28.7,52,203.0,5.5,0.0,5
2024-11-05 17:00:00,25.9,61,50.0,5.9,0.0,1
2024-11-05 18:00:00,25.2,59,0.0,6.6,0.0,0
2024-11-05 19:00:00,23.8,64,0.0,8.8,0.0,0
2024-11-05 20:00:00,24.3,60,0.0,6.4,0.0,0
2024-11-05 21:00:00,23.9,62,0.0,6.0,0.0,0
2024-11-05 22:00:00,21.4,74,0.0,6.7,0.0,0
2024-11-05 23:00:00,21.7,73,0.0,6.9,0.0,0
2024-11-06 00:00:00,20.9,78,0.0,7.1,0.0,0
2024-11-06 01:00:00,21.4,77,0.0,6.8,0.0,0
2024-11-06 02:00:00,21.3,77,0.0,5.5,0.0,0
2024-11-06 03:00:00,20.9,79,0.0,3.7,0.0,0
2024-11-06 04:00:00,19.7,84,0.0,3.5,0.0,0
2024-11-06 05:00:00,18.3,90,0.0,4.3,0.0,0
2024-11-06 06:00:00,18.1,94,0.0,4.9,0.0,0
2024-11-06 07:00:00,19.7,88,32.0,3.8,0.0,0
2024-11-06 08:00:00,22.5,76,172.0,4.4,0.0,0
2024-11-06 09:00:00,25.6,62,345.0,4.8,0.0,0
2024-11-06 10:00:00,27.6,53,495.0,4.7,0.0,0
2024-11-06 11:00:00,28.6,49,595.0,3.5,0.0,0
2024-11-06 12:00:00,29.4,44,634.0,3.6,0.0,0
2024-11-06 13:00:00,30.0,41,606.0,4.6,0.0,0
2024-11-06 14:00:00,30.2,40,515.0,6.5,0.0,0
2024-11-06 15:00:00,30.0,41,371.0,8.9,0.0,0
2024-11-06 16:00:00,29.1,44,199.0,8.8,0.0,0
2024-11-06 17:00:00,26.0,56,48.0,7.0,0.0,0
2024-11-06 18:00:00,24.9,65,0.0,6.7,0.0,0
2024-11-06 19:00:00,23.4,73,0.0,7.8,0.0,0
2024-11-06 20:00:00,22.7,74,0.0,5.6,0.0,1
2024-11-06 21:00:00,22.1,76,0.0,4.9,0.0,0
2024-11-06 22:00:00,21.6,77,0.0,5.9,0.0,0
2024-11-06 23:00:00,21.3,78,0.0,6.3,0.0,0
2024-11-07 00:00:00,21.3,77,0.0,5.1,0.0,0
2024-11-07 01:00:00,20.8,79,0.0,5.5,0.0,0
2024-11-07 02:00:00,20.2,81,0.0,6.0,0.0,0
2024-11-07 03:00:00,20.0,81,0.0,6.1,0.0,0
2024-11-07 04:00:00,19.7,83,0.0,6.0,0.0,0
2024-11-07 05:00:00,19.3,85,0.0,6.9,0.0,0
2024-11-07 06:00:00,19.0,90,0.0,6.8,0.0,0
2024-11-07 07:00:00,20.6,83,30.0,4.9,0.0,0
2024-11-07 08:00:00,23.5,73,167.0,4.0,0.0,0
2024-11-07 09:00:00,26.2,63,338.0,2.4,0.0,0
2024-11-07 10:00:00,27.9,55,487.0,2.7,0.0,0
2024-11-07 11:00:00,28.9,50,588.0,4.8,0.0,0
2024-11-07 12:00:00,29.5,47,627.0,5.3,0.0,0
2024-11-07 13:00:00,30.0,44,600.0,5.3,0.0,0
2024-11-07 14:00:00,30.1,42,509.0,5.5,0.0,0
2024-11-07 15:00:00,29.9,41,364.0,5.9,0.0,0
2024-11-07 16:00:00,29.2,44,193.0,5.8,0.0,0
2024-11-07 17:00:00,26.3,55,46.0,6.2,0.0,0
2024-11-07 18:00:00,25.4,63,0.0,6.5,0.0,0
2024-11-07 19:00:00,23.9,69,0.0,6.9,0.0,0
2024-11-07 20:00:00,23.1,72,0.0,7.2,0.0,0
2024-11-07 21:00:00,22.6,73,0.0,7.2,0.0,0
2024-11-07 22:00:00,22.2,74,0.0,7.4,0.0,0
2024-11-07 23:00:00,21.7,75,0.0,6.9,0.0,0
2024-11-08 00:00:00,21.8,74,0.0,5.7,0.0,0
2024-11-08 01:00:00,22.8,69,0.0,4.5,0.0,0
2024-11-08 02:00:00,21.9,74,0.0,4.0,0.0,0
2024-11-08 03:00:00,21.4,77,0.0,4.2,0.0,0
2024-11-08 04:00:00,19.0,88,0.0,6.1,0.0,0
2024-11-08 05:00:00,19.2,86,0.0,5.0,0.0,0
2024-11-08 06:00:00,19.6,85,0.0,6.8,0.0,0
2024-11-08 07:00:00,21.0,81,30.0,8.1,0.0,0
2024-11-08 08:00:00,23.8,72,166.0,6.8,0.0,0
2024-11-08 09:00:00,26.4,62,336.0,6.0,0.0,0
2024-11-08 10:00:00,28.2,53,485.0,5.0,0.0,0
2024-11-08 11:00:00,29.1,49,585.0,3.1,0.0,0
2024-11-08 12:00:00,29.7,47,623.0,3.4,0.0,0
2024-11-08 13:00:00,30.1,45,596.0,3.1,0.0,1
2024-11-08 14:00:00,30.3,44,506.0,3.3,0.0,3
2024-11-08 15:00:00,30.1,44,364.0,3.6,0.0,5
2024-11-08 16:00:00,29.5,48,193.0,3.4,0.0,11
2024-11-08 17:00:00,26.1,62,45.0,8.1,0.0,13
2024-11-08 18:00:00,25.7,64,0.0,7.1,0.0,9
2024-11-08 19:00:00,24.4,69,0.0,5.9,0.0,0
2024-11-08 20:00:00,23.8,72,0.0,7.3,0.0,0
2024-11-08 21:00:00,23.2,72,0.0,6.5,0.0,0
2024-11-08 22:00:00,22.7,75,0.0,6.3,0.0,0
2024-11-08 23:00:00,22.0,79,0.0,6.5,0.0,0
2024-11-09 00:00:00,21.3,83,0.0,6.1,0.0,0
2024-11-09 01:00:00,20.9,86,0.0,6.2,0.0,0
2024-11-09 02:00:00,20.7,86,0.0,6.3,0.0,0
2024-11-09 03:00:00,20.2,87,0.0,5.8,0.0,0
2024-11-09 04:00:00,19.8,89,0.0,5.7,0.0,0
2024-11-09 05:00:00,19.7,90,0.0,6.2,0.0,0
2024-11-09 06:00:00,20.1,87,0.0,8.1,0.0,0
2024-11-09 07:00:00,21.0,83,28.0,11.0,0.0,0
2024-11-09 08:00:00,23.3,75,160.0,9.7,0.0,0
2024-11-09 09:00:00,25.8,64,328.0,11.0,0.0,0
2024-11-09 10:00:00,27.8,55,475.0,11.4,0.0,0
2024-11-09 11:00:00,29.1,49,575.0,9.9,0.0,0
2024-11-09 12:00:00,29.9,46,614.0,8.1,0.0,0
2024-11-09 13:00:00,30.3,45,588.0,6.7,0.0,7
2024-11-09 14:00:00,30.6,44,491.0,6.1,0.0,7
2024-11-09 15:00:00,30.3,43,344.0,6.2,0.0,9
2024-11-09 16:00:00,29.6,46,186.0,6.0,0.0,12
2024-11-09 17:00:00,26.7,57,44.0,6.0,0.0,8
2024-11-09 18:00:00,25.9,60,0.0,10.2,0.0,0
2024-11-09 19:00:00,25.1,63,0.0,9.7,0.0,0
2024-11-09 20:00:00,24.2,66,0.0,9.1,0.0,0
2024-11-09 21:00:00,23.1,70,0.0,7.9,0.0,0
2024-11-09 22:00:00,22.3,73,0.0,7.1,0.0,0
2024-11-09 23:00:00,21.8,75,0.0,6.9,0.0,0
2024-11-10 00:00:00,21.3,77,0.0,6.9,0.0,0
2024-11-10 01:00:00,20.7,80,0.0,7.6,0.0,0
2024-11-10 02:00:00,20.1,84,0.0,7.7,0.0,0
2024-11-10 03:00:00,19.7,87,0.0,8.0,0.0,0
2024-11-10 04:00:00,19.5,87,0.0,8.9,0.0,0
2024-11-10 05:00:00,19.3,87,0.0,9.0,0.0,0
2024-11-10 06:00:00,19.3,90,0.0,7.7,0.0,0
2024-11-10 07:00:00,20.1,86,27.0,9.6,0.0,0
2024-11-10 08:00:00,22.2,78,160.0,6.9,0.0,0
2024-11-10 09:00:00,24.7,69,330.0,6.9,0.0,0
2024-11-10 10:00:00,26.6,61,478.0,6.6,0.0,0
2024-11-10 11:00:00,28.1,55,578.0,6.0,0.0,0
2024-11-10 12:00:00,29.2,51,617.0,5.8,0.0,0
2024-11-10 13:00:00,29.9,47,589.0,5.9,0.0,0
2024-11-10 14:00:00,30.2,45,498.0,5.8,0.0,0
2024-11-10 15:00:00,30.0,45,357.0,5.8,0.0,0
2024-11-10 16:00:00,29.3,48,189.0,5.2,0.0,0
2024-11-10 17:00:00,26.5,58,43.0,6.8,0.0,0
2024-11-10 18:00:00,26.7,62,0.0,4.6,0.0,4
2024-11-10 19:00:00,26.1,65,0.0,3.5,0.0,3
2024-11-10 20:00:00,25.7,66,0.0,2.1,0.0,0
2024-11-10 21:00:00,24.4,71,0.0,5.2,0.0,0
2024-11-10 22:00:00,22.4,80,0.0,6.5,0.0,0
2024-11-10 23:00:00,21.6,86,0.0,6.8,0.0,0
2024-11-11 00:00:00,21.1,88,0.0,6.3,0.0,0
2024-11-11 01:00:00,20.5,91,0.0,6.7,0.0,0
2024-11-11 02:00:00,20.0,93,0.0,6.9,0.0,0
2024-11-11 03:00:00,19.3,95,0.0,8.0,0.0,0
2024-11-11 04:00:00,18.8,96,0.0,7.9,0.0,0
2024-11-11 05:00:00,18.5,97,0.0,7.4,0.0,0
2024-11-11 06:00:00,18.9,98,0.0,6.6,0.0,0
2024-11-11 07:00:00,20.2,94,26.0,7.6,0.0,0
2024-11-11 08:00:00,22.7,83,156.0,6.6,0.0,0
2024-11-11 09:00:00,25.3,72,323.0,6.4,0.0,0
2024-11-11 10:00:00,27.3,62,471.0,6.9,0.0,0
2024-11-11 11:00:00,28.4,55,571.0,6.0,0.0,0
2024-11-11 12:00:00,29.2,50,609.0,5.0,0.0,0
2024-11-11 13:00:00,29.6,48,582.0,4.5,0.0,0
2024-11-11 14:00:00,29.8,47,493.0,4.8,0.0,2
2024-11-11 15:00:00,29.7,47,353.0,4.2,0.0,5
2024-11-11 16:00:00,29.0,49,185.0,3.9,0.0,6
2024-11-11 17:00:00,26.1,61,41.0,7.1,0.0,4
2024-11-11 18:00:00,24.5,71,0.0,8.0,0.0,2
2024-11-11 19:00:00,25.6,65,0.0,5.3,0.0,6
2024-11-11 20:00:00,23.2,76,0.0,4.7,0.0,3
2024-11-11 21:00:00,22.3,80,0.0,5.0,0.0,0
2024-11-11 22:00:00,22.0,82,0.0,4.8,0.0,0
2024-11-11 23:00:00,21.3,86,0.0,5.5,0.0,0
2024-11-12 00:00:00,20.3,90,0.0,8.4,0.0,0
2024-11-12 01:00:00,20.0,91,0.0,6.2,0.0,0
2024-11-12 02:00:00,19.8,90,0.0,6.1,0.0,0
2024-11-12 03:00:00,21.1,84,0.0,3.8,0.0,0
2024-11-12 04:00:00,20.8,85,0.0,2.4,0.0,0
2024-11-12 05:00:00,20.4,87,0.0,3.2,0.0,0
2024-11-12 06:00:00,19.0,96,0.0,4.7,0.0,0
2024-11-12 07:00:00,20.1,93,25.0,7.9,0.0,0
2024-11-12 08:00:00,23.5,79,154.0,7.4,0.0,0
2024-11-12 09:00:00,26.2,66,323.0,8.2,0.0,0
2024-11-12 10:00:00,27.9,58,474.0,8.0,0.0,0
2024-11-12 11:00:00,29.3,49,577.0,6.5,0.0,0
2024-11-12 12:00:00,30.6,37,617.0,8.5,0.0,0
2024-11-12 13:00:00,31.2,28,591.0,13.9,0.0,0
2024-11-12 14:00:00,31.1,25,505.0,15.0,0.0,0
2024-11-12 15:00:00,30.5,26,364.0,15.0,0.0,0
2024-11-12 16:00:00,29.2,32,192.0,10.7,0.0,0
2024-11-12 17:00:00,25.8,42,42.0,7.2,0.0,0
2024-11-12 18:00:00,27.8,36,0.0,5.5,0.0,0
2024-11-12 19:00:00,26.8,42,0.0,6.5,0.0,0
2024-11-12 20:00:00,25.8,47,0.0,5.9,0.0,0
2024-11-12 21:00:00,24.7,51,0.0,5.1,0.0,0
2024-11-12 22:00:00,23.9,53,0.0,5.9,0.0,0
2024-11-12 23:00:00,23.2,54,0.0,6.0,0.0,0
2024-11-13 00:00:00,22.4,56,0.0,5.2,0.0,0
2024-11-13 01:00:00,21.4,60,0.0,4.5,0.0,0
2024-11-13 02:00:00,20.9,62,0.0,4.7,0.0,0
2024-11-13 03:00:00,20.5,63,0.0,5.2,0.0,0
2024-11-13 04:00:00,19.8,67,0.0,4.7,0.0,0
2024-11-13 05:00:00,19.1,70,0.0,4.0,0.0,0
2024-11-13 06:00:00,18.8,88,0.0,3.6,0.0,0
2024-11-13 07:00:00,19.5,84,25.0,4.7,0.0,0
2024-11-13 08:00:00,21.4,76,157.0,4.4,0.0,0
2024-11-13 09:00:00,23.9,66,328.0,4.2,0.0,0
2024-11-13 10:00:00,26.3,55,478.0,5.3,0.0,0
2024-11-13 11:00:00,28.0,45,580.0,7.3,0.0,0
2024-11-13 12:00:00,29.2,37,621.0,9.1,0.0,0
2024-11-13 13:00:00,29.8,34,595.0,10.1,0.0,0
2024-11-13 14:00:00,30.0,31,505.0,10.5,0.0,0
2024-11-13 15:00:00,29.8,29,363.0,10.2,0.0,0
2024-11-13 16:00:00,29.0,30,191.0,9.7,0.0,0
2024-11-13 17:00:00,27.5,36,42.0,6.5,0.0,0
2024-11-13 18:00:00,25.3,51,0.0,4.1,0.0,0
2024-11-13 19:00:00,24.4,55,0.0,4.1,0.0,0
2024-11-13 20:00:00,23.6,60,0.0,3.6,0.0,0
2024-11-13 21:00:00,23.0,62,0.0,2.2,0.0,0
2024-11-13 22:00:00,22.3,65,0.0,3.1,0.0,0
2024-11-13 23:00:00,22.1,65,0.0,1.3,0.0,0
2024-11-14 00:00:00,21.5,68,0.0,0.5,0.0,0
2024-11-14 01:00:00,20.9,70,0.0,0.6,0.0,0
2024-11-14 02:00:00,19.9,74,0.0,4.6,0.0,0
2024-11-14 03:00:00,19.7,75,0.0,1.9,0.0,0
2024-11-14 04:00:00,19.3,77,0.0,1.3,0.0,0
2024-11-14 05:00:00,19.0,79,0.0,2.0,0.0,0
2024-11-14 06:00:00,19.1,86,0.0,1.8,0.0,0
2024-11-14 07:00:00,19.7,84,23.0,0.8,0.0,0
2024-11-14 08:00:00,21.7,74,147.0,1.5,0.0,0
2024-11-14 09:00:00,24.1,63,319.0,1.8,0.0,0
2024-11-14 10:00:00,26.5,50,464.0,0.9,0.0,0
2024-11-14 11:00:00,28.1,41,565.0,1.8,0.0,0
2024-11-14 12:00:00,29.3,34,606.0,3.7,0.0,0
2024-11-14 13:00:00,30.0,30,580.0,6.3,0.0,0
2024-11-14 14:00:00,30.0,29,486.0,8.3,0.0,0
2024-11-14 15:00:00,29.4,30,346.0,9.4,0.0,1
2024-11-14 16:00:00,28.5,32,182.0,9.6,0.0,1
2024-11-14 17:00:00,27.2,37,40.0,4.6,0.0,0
2024-11-14 18:00:00,25.8,44,0.0,2.7,0.0,0
2024-11-14 19:00:00,25.3,45,0.0,3.2,0.0,0
2024-11-14 20:00:00,24.5,47,0.0,3.8,0.0,0
2024-11-14 21:00:00,23.6,51,0.0,3.1,0.0,0
2024-11-14 22:00:00,23.0,53,0.0,2.2,0.0,0
2024-11-14 23:00:00,22.2,57,0.0,1.7,0.0,0
2024-11-15 00:00:00,21.5,59,0.0,1.5,0.0,0
2024-11-15 01:00:00,20.9,61,0.0,1.7,0.0,0
2024-11-15 02:00:00,20.5,63,0.0,1.5,0.0,0
2024-11-15 03:00:00,20.0,64,0.0,2.1,0.0,0
2024-11-15 04:00:00,19.4,67,0.0,2.9,0.0,0
2024-11-15 05:00:00,19.0,69,0.0,2.7,0.0,0
2024-11-15 06:00:00,18.7,77,0.0,4.0,0.0,0
2024-11-15 07:00:00,19.2,74,22.0,3.8,0.0,0
2024-11-15 08:00:00,21.3,65,149.0,3.7,0.0,0
2024-11-15 09:00:00,23.8,56,318.0,3.2,0.0,0
2024-11-15 10:00:00,26.2,46,465.0,4.7,0.0,0
2024-11-15 11:00:00,27.8,36,566.0,8.0,0.0,0
2024-11-15 12:00:00,28.6,32,605.0,10.1,0.0,0
2024-11-15 13:00:00,28.9,30,581.0,11.5,0.0,0
2024-11-15 14:00:00,29.0,29,493.0,11.7,0.0,0
2024-11-15 15:00:00,28.7,28,353.0,12.6,0.0,0
2024-11-15 16:00:00,27.9,30,185.0,12.4,0.0,0
2024-11-15 17:00:00,26.5,34,39.0,7.8,0.0,0
2024-11-15 18:00:00,25.9,41,0.0,6.7,0.0,1
2024-11-15 19:00:00,25.0,45,0.0,6.7,0.0,0
2024-11-15 20:00:00,24.1,50,0.0,7.1,0.0,0
2024-11-15 21:00:00,23.3,54,0.0,6.0,0.0,0
2024-11-15 22:00:00,22.6,57,0.0,5.5,0.0,0
2024-11-15 23:00:00,21.8,61,0.0,5.2,0.0,0
2024-11-16 00:00:00,20.8,66,0.0,4.4,0.0,0
2024-11-16 01:00:00,20.3,69,0.0,3.1,0.0,0
2024-11-16 02:00:00,19.8,71,0.0,2.4,0.0,0
2024-11-16 03:00:00,19.0,74,0.0,3.5,0.0,0
2024-11-16 04:00:00,18.4,77,0.0,4.1,0.0,0
2024-11-16 05:00:00,18.0,78,0.0,4.6,0.0,0
2024-11-16 06:00:00,17.6,85,0.0,4.9,0.0,0
2024-11-16 07:00:00,18.1,82,21.0,5.7,0.0,0
2024-11-16 08:00:00,20.1,72,145.0,4.3,0.0,0
2024-11-16 09:00:00,23.0,60,312.0,4.3,0.0,0
2024-11-16 10:00:00,25.5,51,460.0,5.7,0.0,0
2024-11-16 11:00:00,27.0,43,560.0,7.2,0.0,0
2024-11-16 12:00:00,28.1,37,600.0,8.8,0.0,0
2024-11-16 13:00:00,28.7,33,575.0,10.0,0.0,3
2024-11-16 14:00:00,28.8,32,486.0,10.5,0.0,7
2024-11-16 15:00:00,28.4,32,339.0,10.2,0.0,7
2024-11-16 16:00:00,27.7,34,175.0,10.0,0.0,3
2024-11-16 17:00:00,26.4,38,37.0,5.9,0.0,2
2024-11-16 18:00:00,25.5,41,0.0,3.7,0.0,2
2024-11-16 19:00:00,24.9,43,0.0,4.6,0.0,2
2024-11-16 20:00:00,24.7,45,0.0,7.2,0.0,1
2024-11-16 21:00:00,23.4,52,0.0,5.0,0.0,1
2024-11-16 22:00:00,22.7,57,0.0,2.2,0.0,0
2024-11-16 23:00:00,22.3,61,0.0,0.8,0.0,0
2024-11-17 00:00:00,21.7,61,0.0,1.1,0.0,0
2024-11-17 01:00:00,21.0,64,0.0,1.7,0.0,0
2024-11-17 02:00:00,20.3,67,0.0,2.6,0.0,0
2024-11-17 03:00:00,19.5,71,0.0,3.8,0.0,0
2024-11-17 04:00:00,18.9,73,0.0,4.3,0.0,0
2024-11-17 05:00:00,18.5,76,0.0,4.9,0.0,0
2024-11-17 06:00:00,18.0,84,0.0,1.7,0.0,0
2024-11-17 07:00:00,18.4,83,20.0,2.1,0.0,0
2024-11-17 08:00:00,20.4,73,143.0,2.2,0.0,0
2024-11-17 09:00:00,23.1,62,308.0,1.9,0.0,0
2024-11-17 10:00:00,25.3,52,454.0,3.5,0.0,0
2024-11-17 11:00:00,26.8,45,555.0,4.9,0.0,0
2024-11-17 12:00:00,27.7,41,595.0,6.2,0.0,0
2024-11-17 13:00:00,28.4,37,571.0,7.5,0.0,0
2024-11-17 14:00:00,28.5,34,479.0,8.4,0.0,1
2024-11-17 15:00:00,27.9,36,333.0,8.9,0.0,12
2024-11-17 16:00:00,27.0,39,172.0,8.9,0.0,5
2024-11-17 17:00:00,25.9,43,36.0,7.3,0.0,4
2024-11-17 18:00:00,24.5,49,0.0,7.4,0.0,6
2024-11-17 19:00:00,23.5,55,0.0,8.0,0.0,2
2024-11-17 20:00:00,22.6,58,0.0,5.7,0.0,0
2024-11-17 21:00:00,21.7,60,0.0,4.8,0.0,0
2024-11-17 22:00:00,21.0,62,0.0,4.8,0.0,0
2024-11-17 23:00:00,20.1,65,0.0,5.2,0.0,0
2024-11-18 00:00:00,19.3,68,0.0,5.1,0.0,0
2024-11-18 01:00:00,18.6,69,0.0,4.8,0.0,0
2024-11-18 02:00:00,18.0,70,0.0,4.9,0.0,0
2024-11-18 03:00:00,17.3,72,0.0,4.8,0.0,0
2024-11-18 04:00:00,16.7,74,0.0,4.8,0.0,0
2024-11-18 05:00:00,16.3,76,0.0,4.6,0.0,0
2024-11-18 06:00:00,15.9,91,0.0,4.4,0.0,5
2024-11-18 07:00:00,16.2,89,20.0,5.5,0.0,0
2024-11-18 08:00:00,17.9,81,143.0,4.5,0.0,0
2024-11-18 09:00:00,20.3,70,312.0,4.3,0.0,0
2024-11-18 10:00:00,22.6,61,461.0,6.0,0.0,0
2024-11-18 11:00:00,24.2,50,563.0,6.9,0.0,0
2024-11-18 12:00:00,25.3,42,604.0,6.8,0.0,0
2024-11-18 13:00:00,26.1,37,578.0,6.9,0.0,0
2024-11-18 14:00:00,26.4,35,490.0,7.1,0.0,0
2024-11-18 15:00:00,26.1,35,349.0,7.6,0.0,0
2024-11-18 16:00:00,25.4,36,181.0,7.8,0.0,0
2024-11-18 17:00:00,24.1,39,37.0,5.8,0.0,0
2024-11-18 18:00:00,22.6,49,0.0,4.0,0.0,9
2024-11-18 19:00:00,21.8,52,0.0,4.1,0.0,0
2024-11-18 20:00:00,21.1,54,0.0,4.8,0.0,0
2024-11-18 21:00:00,20.2,57,0.0,5.2,0.0,0
2024-11-18 22:00:00,19.2,61,0.0,4.9,0.0,0
2024-11-18 23:00:00,18.5,63,0.0,4.7,0.0,0
2024-11-19 00:00:00,18.1,64,0.0,5.1,0.0,0
2024-11-19 01:00:00,17.5,65,0.0,5.0,0.0,0
2024-11-19 02:00:00,17.0,66,0.0,4.7,0.0,0
2024-11-19 03:00:00,16.5,67,0.0,4.5,0.0,0
2024-11-19 04:00:00,15.9,68,0.0,4.4,0.0,0
2024-11-19 05:00:00,15.4,71,0.0,4.5,0.0,0
2024-11-19 06:00:00,14.2,80,0.0,5.0,0.0,0
2024-11-19 07:00:00,14.5,78,19.0,6.5,0.0,0
2024-11-19 08:00:00,16.5,69,144.0,6.1,0.0,0
2024-11-19 09:00:00,19.4,56,313.0,5.4,0.0,0
2024-11-19 10:00:00,22.1,46,462.0,5.9,0.0,0
2024-11-19 11:00:00,24.1,39,565.0,6.6,0.0,0
2024-11-19 12:00:00,25.3,31,607.0,8.5,0.0,0
2024-11-19 13:00:00,25.8,29,582.0,8.5,0.0,0
2024-11-19 14:00:00,25.9,28,493.0,8.3,0.0,0
2024-11-19 15:00:00,25.6,29,351.0,8.7,0.0,0
2024-11-19 16:00:00,24.8,31,182.0,8.6,0.0,0
2024-11-19 17:00:00,23.4,34,37.0,5.9,0.0,0
2024-11-19 18:00:00,22.4,37,0.0,4.3,0.0,0
2024-11-19 19:00:00,21.4,41,0.0,4.0,0.0,0
2024-11-19 20:00:00,20.4,45,0.0,4.5,0.0,0
2024-11-19 21:00:00,19.5,50,0.0,4.7,0.0,0
2024-11-19 22:00:00,18.7,53,0.0,4.5,0.0,0
2024-11-19 23:00:00,18.1,54,0.0,4.3,0.0,0
2024-11-20 00:00:00,17.4,55,0.0,4.4,0.0,0
2024-11-20 01:00:00,16.8,57,0.0,4.9,0.0,0
2024-11-20 02:00:00,16.2,59,0.0,4.9,0.0,0
2024-11-20 03:00:00,15.7,61,0.0,5.4,0.0,0
2024-11-20 04:00:00,15.0,65,0.0,5.6,0.0,0
2024-11-20 05:00:00,14.4,67,0.0,5.6,0.0,0
2024-11-20 06:00:00,13.6,78,0.0,5.4,0.0,0
2024-11-20 07:00:00,13.8,77,18.0,6.0,0.0,0
2024-11-20 08:00:00,15.9,67,143.0,5.6,0.0,0
2024-11-20 09:00:00,18.8,55,312.0,4.4,0.0,0
2024-11-20 10:00:00,21.7,46,464.0,4.8,0.0,0
2024-11-20 11:00:00,23.9,38,569.0,6.0,0.0,0
2024-11-20 12:00:00,25.2,30,611.0,7.6,0.0,0
2024-11-20 13:00:00,25.8,28,585.0,8.2,0.0,0
2024-11-20 14:00:00,25.9,27,495.0,8.3,0.0,0
2024-11-20 15:00:00,25.6,28,352.0,8.3,0.0,0
2024-11-20 16:00:00,25.0,29,181.0,7.8,0.0,0
2024-11-20 17:00:00,23.2,34,37.0,4.5,0.0,0
2024-11-20 18:00:00,22.4,39,0.0,3.7,0.0,0
2024-11-20 19:00:00,21.5,42,0.0,3.8,0.0,0
2024-11-20 20:00:00,20.7,46,0.0,4.5,0.0,0
2024-11-20 21:00:00,19.7,50,0.0,4.4,0.0,0
2024-11-20 22:00:00,18.7,54,0.0,4.2,0.0,0
2024-11-20 23:00:00,18.0,57,0.0,4.2,0.0,0
2024-11-21 00:00:00,17.6,58,0.0,4.1,0.0,0
