time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,shortwave_radiation
2021-02-15T02:00,13.2,89,9,8.7,0.0
2021-02-15T03:00,13.2,89,0,8.3,0.0
2021-02-15T04:00,13.1,89,0,8.3,0.0
2021-02-15T05:00,12.1,92,0,6.2,0.0
2021-02-15T06:00,13.1,87,0,4.1,0.0
2021-02-15T07:00,13.1,89,0,5.3,9.0
2021-02-15T08:00,16.9,78,0,5.2,133.0
2021-02-15T09:00,20.9,62,0,3.3,333.0
2021-02-15T10:00,23.4,53,0,5.1,515.0
2021-02-15T11:00,25.0,46,0,4.8,649.0
2021-02-15T12:00,26.0,42,0,4.7,724.0
2021-02-15T13:00,26.8,38,16,4.1,729.0
2021-02-15T14:00,27.0,36,28,3.2,663.0
2021-02-15T15:00,26.8,35,39,2.2,466.0
2021-02-15T16:00,26.3,34,91,10.1,309.0
2021-02-15T17:00,23.5,45,68,9.4,66.0
2021-02-15T18:00,21.4,50,28,7.7,14.0
2021-02-15T19:00,18.5,64,4,7.4,0.0
2021-02-15T20:00,16.8,82,0,10.2,0.0
2021-02-15T21:00,17.3,81,0,7.9,0.0
2021-02-15T22:00,16.0,89,0,7.3,0.0
2021-02-15T23:00,15.1,92,0,8.2,0.0
2021-02-16T00:00,14.2,92,0,10.3,0.0
2021-02-16T01:00,13.8,92,0,9.7,0.0
2021-02-16T02:00,13.2,92,0,8.5,0.0
2021-02-16T03:00,12.5,94,0,9.3,0.0
2021-02-16T04:00,12.3,93,0,8.7,0.0
2021-02-16T05:00,13.3,92,0,6.9,0.0
2021-02-16T06:00,12.2,95,0,7.5,0.0
2021-02-16T07:00,12.8,96,0,4.5,10.0
2021-02-16T08:00,15.7,84,0,3.8,136.0
2021-02-16T09:00,19.5,68,0,4.7,334.0
2021-02-16T10:00,22.4,60,0,5.3,519.0
2021-02-16T11:00,24.4,56,0,2.9,658.0
2021-02-16T12:00,25.7,50,0,1.9,734.0
2021-02-16T13:00,26.7,41,10,5.4,739.0
2021-02-16T14:00,26.9,39,4,9.3,671.0
2021-02-16T15:00,26.5,40,3,10.6,540.0
2021-02-16T16:00,25.6,43,1,11.5,365.0
2021-02-16T17:00,24.6,37,0,1.8,173.0
2021-02-16T18:00,24.0,39,0,1.8,22.0
2021-02-16T19:00,20.0,55,0,7.1,0.0
2021-02-16T20:00,17.5,72,0,10.9,0.0
2021-02-16T21:00,16.5,83,0,8.9,0.0
2021-02-16T22:00,15.4,88,0,9.3,0.0
2021-02-16T23:00,14.9,89,0,8.8,0.0
2021-02-17T00:00,14.7,87,0,8.6,0.0
2021-02-17T01:00,14.2,88,0,8.2,0.0
2021-02-17T02:00,13.0,92,0,9.2,0.0
2021-02-17T03:00,12.8,93,0,6.6,0.0
2021-02-17T04:00,11.9,95,0,7.2,0.0
2021-02-17T05:00,12.6,96,0,6.5,0.0
2021-02-17T06:00,11.6,98,0,7.4,0.0
2021-02-17T07:00,12.4,97,0,5.4,11.0
2021-02-17T08:00,15.2,85,0,7.1,142.0
2021-02-17T09:00,18.4,73,0,6.2,345.0
2021-02-17T10:00,21.4,58,0,5.4,534.0
2021-02-17T11:00,23.5,44,0,5.4,675.0
2021-02-17T12:00,24.9,38,0,6.9,752.0
2021-02-17T13:00,25.5,36,0,7.9,757.0
2021-02-17T14:00,25.6,35,0,8.1,690.0
2021-02-17T15:00,25.5,35,0,8.1,559.0
2021-02-17T16:00,24.9,38,0,8.2,379.0
2021-02-17T17:00,23.5,47,0,8.1,176.0
2021-02-17T18:00,20.2,63,0,7.7,23.0
2021-02-17T19:00,18.5,73,0,6.8,0.0
2021-02-17T20:00,17.3,78,0,7.3,0.0
2021-02-17T21:00,16.0,84,0,8.7,0.0
2021-02-17T22:00,15.2,88,0,8.3,0.0
2021-02-17T23:00,14.3,90,0,9.0,0.0
2021-02-18T00:00,13.6,91,0,9.1,0.0
2021-02-18T01:00,15.6,82,0,7.3,0.0
2021-02-18T02:00,14.2,86,0,6.8,0.0
2021-02-18T03:00,14.9,84,0,5.8,0.0
2021-02-18T04:00,14.6,85,0,4.0,0.0
2021-02-18T05:00,13.8,92,0,5.0,0.0
2021-02-18T06:00,11.9,95,0,6.1,0.0
2021-02-18T07:00,11.5,99,0,5.1,12.0
2021-02-18T08:00,14.0,94,87,4.0,136.0
2021-02-18T09:00,17.5,80,0,3.2,315.0
2021-02-18T10:00,20.7,63,0,3.3,521.0
2021-02-18T11:00,22.9,50,0,2.9,677.0
2021-02-18T12:00,24.5,40,0,5.0,756.0
2021-02-18T13:00,25.2,36,0,6.9,761.0
2021-02-18T14:00,25.5,33,0,8.7,694.0
2021-02-18T15:00,25.2,35,0,10.3,563.0
2021-02-18T16:00,24.5,36,0,10.8,380.0
2021-02-18T17:00,23.9,43,0,10.1,180.0
2021-02-18T18:00,21.0,63,4,10.6,23.0
2021-02-18T19:00,19.5,73,0,9.4,0.0
2021-02-18T20:00,18.0,79,0,8.4,0.0
2021-02-18T21:00,16.8,85,0,7.8,0.0
2021-02-18T22:00,15.9,89,0,7.5,0.0
2021-02-18T23:00,15.1,91,0,7.1,0.0
2021-02-19T00:00,14.3,93,0,7.3,0.0
2021-02-19T01:00,13.2,95,0,10.5,0.0
2021-02-19T02:00,13.4,94,0,8.9,0.0
2021-02-19T03:00,13.9,92,0,6.9,0.0
2021-02-19T04:00,12.9,94,0,6.0,0.0
2021-02-19T05:00,12.6,94,0,5.3,0.0
2021-02-19T06:00,11.1,97,0,6.8,0.0
2021-02-19T07:00,11.7,99,4,4.2,13.0
2021-02-19T08:00,13.8,93,48,3.8,133.0
2021-02-19T09:00,17.1,80,0,3.1,310.0
2021-02-19T10:00,20.5,64,0,3.8,536.0
2021-02-19T11:00,22.5,54,0,6.4,686.0
2021-02-19T12:00,24.0,45,0,7.9,761.0
2021-02-19T13:00,25.0,38,0,9.6,766.0
2021-02-19T14:00,25.5,34,0,12.2,700.0
2021-02-19T15:00,25.2,36,0,13.0,568.0
2021-02-19T16:00,24.6,39,0,13.3,386.0
2021-02-19T17:00,23.5,49,0,11.2,183.0
2021-02-19T18:00,20.1,66,0,7.2,25.0
2021-02-19T19:00,18.8,76,0,7.4,0.0
2021-02-19T20:00,17.9,81,0,7.9,0.0
2021-02-19T21:00,16.9,87,0,7.4,0.0
2021-02-19T22:00,15.4,90,0,9.3,0.0
2021-02-19T23:00,14.4,92,0,10.5,0.0
2021-02-20T00:00,14.1,92,0,8.8,0.0
2021-02-20T01:00,13.3,93,0,10.0,0.0
2021-02-20T02:00,13.3,93,0,7.4,0.0
2021-02-20T03:00,12.6,94,0,8.4,0.0
2021-02-20T04:00,12.1,95,0,9.2,0.0
2021-02-20T05:00,11.9,98,0,6.3,0.0
2021-02-20T06:00,11.8,98,0,5.0,0.0
2021-02-20T07:00,12.4,99,1,8.6,13.0
2021-02-20T08:00,14.6,92,32,8.0,133.0
2021-02-20T09:00,17.9,79,1,8.3,327.0
2021-02-20T10:00,20.9,64,0,9.6,534.0
2021-02-20T11:00,23.2,48,0,8.2,684.0
2021-02-20T12:00,24.8,38,0,9.7,763.0
2021-02-20T13:00,25.6,32,0,10.4,768.0
2021-02-20T14:00,25.9,30,0,12.2,703.0
2021-02-20T15:00,25.6,31,0,11.5,572.0
2021-02-20T16:00,25.0,34,23,13.0,392.0
2021-02-20T17:00,23.0,42,20,12.0,186.0
2021-02-20T18:00,20.1,54,58,8.6,27.0
2021-02-20T19:00,18.5,63,3,7.7,0.0
2021-02-20T20:00,17.2,70,0,7.7,0.0
2021-02-20T21:00,16.2,73,0,7.4,0.0
2021-02-20T22:00,15.8,73,1,7.9,0.0
2021-02-20T23:00,15.4,74,0,7.9,0.0
2021-02-21T00:00,15.1,74,19,8.0,0.0
2021-02-21T01:00,14.5,77,1,8.0,0.0
2021-02-21T02:00,14.1,79,0,8.5,0.0
2021-02-21T03:00,13.4,82,0,7.6,0.0
2021-02-21T04:00,12.9,84,0,7.9,0.0
2021-02-21T05:00,12.1,90,0,8.8,0.0
2021-02-21T06:00,11.7,91,0,9.5,0.0
2021-02-21T07:00,12.1,89,0,10.9,15.0
2021-02-21T08:00,15.2,77,0,10.8,156.0
2021-02-21T09:00,18.6,66,0,10.8,362.0
2021-02-21T10:00,21.4,55,0,12.0,552.0
2021-02-21T11:00,23.4,47,0,12.7,693.0
2021-02-21T12:00,24.8,39,0,13.7,769.0
2021-02-21T13:00,25.5,37,0,14.2,774.0
2021-02-21T14:00,25.9,36,0,14.7,706.0
2021-02-21T15:00,25.8,37,0,15.3,573.0
2021-02-21T16:00,25.2,39,0,15.5,391.0
2021-02-21T17:00,24.1,47,0,10.6,187.0
2021-02-21T18:00,21.5,59,0,10.2,27.0
2021-02-21T19:00,20.4,64,0,9.4,0.0
2021-02-21T20:00,19.5,69,70,9.2,0.0
2021-02-21T21:00,18.6,72,3,9.4,0.0
2021-02-21T22:00,17.3,78,0,8.0,0.0
2021-02-21T23:00,16.4,82,0,7.9,0.0
2021-02-22T00:00,15.4,86,3,6.8,0.0
2021-02-22T01:00,14.6,87,0,7.6,0.0
2021-02-22T02:00,13.9,88,0,8.4,0.0
2021-02-22T03:00,13.4,89,0,8.1,0.0
2021-02-22T04:00,12.7,91,0,8.4,0.0
2021-02-22T05:00,13.1,93,0,5.1,0.0
2021-02-22T06:00,12.9,94,0,8.0,0.0
2021-02-22T07:00,13.4,92,0,10.2,15.0
2021-02-22T08:00,16.5,79,0,11.2,155.0
2021-02-22T09:00,19.8,67,18,10.1,356.0
2021-02-22T10:00,22.6,55,52,11.6,542.0
2021-02-22T11:00,24.6,47,12,13.3,673.0
2021-02-22T12:00,26.0,42,0,14.4,750.0
2021-02-22T13:00,27.0,38,0,15.7,763.0
2021-02-22T14:00,27.4,36,0,16.6,699.0
2021-02-22T15:00,27.4,35,0,17.3,570.0
2021-02-22T16:00,26.8,37,0,17.2,391.0
2021-02-22T17:00,25.4,45,0,11.3,188.0
2021-02-22T18:00,22.3,55,0,9.2,28.0
2021-02-22T19:00,20.8,62,0,9.0,0.0
2021-02-22T20:00,19.2,67,0,8.0,0.0
2021-02-22T21:00,18.9,65,0,8.9,0.0
2021-02-22T22:00,17.8,65,0,8.7,0.0
2021-02-22T23:00,16.1,72,0,10.8,0.0
2021-02-23T00:00,15.7,73,0,8.4,0.0
2021-02-23T01:00,16.0,71,0,8.1,0.0
2021-02-23T02:00,15.4,72,0,10.2,0.0
2021-02-23T03:00,14.9,74,0,10.0,0.0
2021-02-23T04:00,14.4,76,0,9.0,0.0
2021-02-23T05:00,13.4,84,0,6.9,0.0
2021-02-23T06:00,13.1,86,0,6.5,0.0
2021-02-23T07:00,14.1,81,3,7.6,16.0
2021-02-23T08:00,18.0,67,13,8.0,159.0
2021-02-23T09:00,22.0,54,0,7.2,362.0
2021-02-23T10:00,25.0,43,0,7.9,549.0
2021-02-23T11:00,27.1,34,49,8.8,688.0
2021-02-23T12:00,28.6,28,0,9.2,761.0
2021-02-23T13:00,29.3,26,0,10.5,770.0
2021-02-23T14:00,29.5,25,0,10.2,704.0
2021-02-23T15:00,29.4,26,0,10.0,574.0
2021-02-23T16:00,28.8,29,0,9.6,394.0
2021-02-23T17:00,26.6,44,0,5.4,190.0
2021-02-23T18:00,23.6,50,0,8.2,29.0
2021-02-23T19:00,24.0,51,0,7.7,0.0
2021-02-23T20:00,23.3,54,0,7.1,0.0
2021-02-23T21:00,21.3,62,53,7.9,0.0
2021-02-23T22:00,21.1,65,0,6.9,0.0
2021-02-23T23:00,20.9,66,0,3.7,0.0
2021-02-24T00:00,18.1,74,0,5.4,0.0
2021-02-24T01:00,18.0,70,0,5.8,0.0
2021-02-24T02:00,20.4,58,0,1.1,0.0
2021-02-24T03:00,17.6,72,0,6.4,0.0
2021-02-24T04:00,17.1,76,0,6.8,0.0
2021-02-24T05:00,16.0,85,0,4.8,0.0
2021-02-24T06:00,13.6,92,0,6.2,0.0
2021-02-24T07:00,14.9,87,0,5.4,18.0
2021-02-24T08:00,18.5,72,0,7.8,163.0
2021-02-24T09:00,22.6,56,0,7.6,369.0
2021-02-24T10:00,25.6,44,0,8.3,557.0
2021-02-24T11:00,27.6,37,0,8.7,697.0
2021-02-24T12:00,29.1,31,0,9.3,773.0
2021-02-24T13:00,30.0,26,0,11.2,779.0
2021-02-24T14:00,30.1,26,0,12.1,714.0
2021-02-24T15:00,29.9,26,0,11.8,584.0
2021-02-24T16:00,29.2,28,0,10.8,403.0
2021-02-24T17:00,27.5,41,0,7.4,196.0
2021-02-24T18:00,23.0,56,0,9.4,30.0
2021-02-24T19:00,21.6,59,0,10.1,0.0
2021-02-24T20:00,20.3,60,0,11.6,0.0
2021-02-24T21:00,19.2,65,0,12.1,0.0
2021-02-24T22:00,18.1,76,0,11.5,0.0
2021-02-24T23:00,20.6,66,0,5.5,0.0
2021-02-25T00:00,19.8,68,0,5.0,0.0
2021-02-25T01:00,20.5,64,0,4.8,0.0
2021-02-25T02:00,20.1,65,0,5.6,0.0
2021-02-25T03:00,18.4,71,0,6.9,0.0
2021-02-25T04:00,16.1,80,0,7.1,0.0
2021-02-25T05:00,14.6,91,0,7.4,0.0
2021-02-25T06:00,13.6,94,0,7.4,0.0
2021-02-25T07:00,15.2,92,0,6.2,18.0
2021-02-25T08:00,18.8,78,0,9.5,164.0
2021-02-25T09:00,22.5,61,0,9.0,368.0
2021-02-25T10:00,25.8,47,0,10.0,555.0
2021-02-25T11:00,28.2,36,0,10.0,695.0
2021-02-25T12:00,29.5,34,0,12.6,772.0
2021-02-25T13:00,30.1,32,0,14.1,779.0
2021-02-25T14:00,30.2,31,0,15.0,714.0
2021-02-25T15:00,30.0,31,0,15.0,582.0
2021-02-25T16:00,29.2,33,0,14.9,402.0
2021-02-25T17:00,27.7,41,0,10.7,198.0
2021-02-25T18:00,24.4,52,0,8.8,32.0
2021-02-25T19:00,22.9,57,0,9.3,0.0
2021-02-25T20:00,21.9,62,0,9.8,0.0
2021-02-25T21:00,21.1,65,0,9.8,0.0
2021-02-25T22:00,20.4,64,0,9.2,0.0
2021-02-25T23:00,19.5,65,0,8.6,0.0
2021-02-26T00:00,18.7,66,0,8.6,0.0
2021-02-26T01:00,17.9,69,0,9.0,0.0
2021-02-26T02:00,17.1,72,0,10.9,0.0
2021-02-26T03:00,16.6,74,0,11.2,0.0
2021-02-26T04:00,15.9,77,0,10.4,0.0
2021-02-26T05:00,15.6,86,0,10.0,0.0
2021-02-26T06:00,15.5,86,0,10.3,0.0
2021-02-26T07:00,16.1,83,0,12.2,20.0
2021-02-26T08:00,19.4,70,0,13.0,171.0
2021-02-26T09:00,23.1,57,0,13.4,377.0
2021-02-26T10:00,26.2,48,0,14.6,564.0
2021-02-26T11:00,28.5,39,0,16.2,702.0
2021-02-26T12:00,29.9,34,0,17.4,776.0
2021-02-26T13:00,30.6,32,0,17.9,779.0
2021-02-26T14:00,30.9,32,0,17.3,710.0
2021-02-26T15:00,30.6,34,10,15.7,582.0
2021-02-26T16:00,29.9,36,20,12.3,376.0
2021-02-26T17:00,28.6,45,13,4.7,174.0
2021-02-26T18:00,28.3,44,12,3.1,29.0
2021-02-26T19:00,26.2,49,11,3.7,0.0
2021-02-26T20:00,22.8,60,17,6.5,0.0
2021-02-26T21:00,22.9,56,31,6.9,0.0
2021-02-26T22:00,22.4,55,40,8.8,0.0
2021-02-26T23:00,23.5,47,44,13.0,0.0
2021-02-27T00:00,23.2,43,38,14.1,0.0
2021-02-27T01:00,23.4,38,53,12.7,0.0
2021-02-27T02:00,23.5,38,52,14.6,0.0
2021-02-27T03:00,21.0,43,51,7.2,0.0
2021-02-27T04:00,19.4,50,50,6.7,0.0
2021-02-27T05:00,21.8,46,13,14.6,0.0
2021-02-27T06:00,19.9,52,0,10.9,0.0
2021-02-27T07:00,19.0,57,0,7.1,21.0
2021-02-27T08:00,21.8,51,0,6.2,174.0
2021-02-27T09:00,24.9,42,0,10.5,380.0
2021-02-27T10:00,27.0,34,0,15.5,567.0
2021-02-27T11:00,28.5,29,0,15.0,708.0
2021-02-27T12:00,29.6,27,0,14.5,786.0
2021-02-27T13:00,30.2,26,0,15.3,789.0
2021-02-27T14:00,30.4,26,0,15.5,722.0
2021-02-27T15:00,30.2,26,0,13.1,588.0
2021-02-27T16:00,29.7,27,0,8.9,405.0
2021-02-27T17:00,27.5,34,0,7.7,199.0
2021-02-27T18:00,24.3,44,1,7.9,33.0
2021-02-27T19:00,22.5,52,15,8.2,0.0
2021-02-27T20:00,21.7,56,19,7.7,0.0
2021-02-27T21:00,20.5,57,17,7.7,0.0
2021-02-27T22:00,19.8,60,24,7.3,0.0
2021-02-27T23:00,19.0,61,29,8.3,0.0
2021-02-28T00:00,18.5,62,25,8.7,0.0
2021-02-28T01:00,18.1,63,32,9.4,0.0
2021-02-28T02:00,18.0,63,32,8.2,0.0
2021-02-28T03:00,17.2,66,37,8.4,0.0
2021-02-28T04:00,17.6,64,42,8.7,0.0
2021-02-28T05:00,17.2,73,24,7.3,0.0
2021-02-28T06:00,16.9,74,50,7.6,0.0
2021-02-28T07:00,17.7,70,51,8.3,18.0
2021-02-28T08:00,19.8,63,41,6.6,111.0
2021-02-28T09:00,22.7,50,20,6.0,307.0
2021-02-28T10:00,25.9,36,8,6.1,515.0
2021-02-28T11:00,28.1,25,3,5.9,685.0
2021-02-28T12:00,29.0,22,2,4.0,781.0
2021-02-28T13:00,29.6,21,2,7.1,790.0
2021-02-28T14:00,29.9,20,2,13.5,731.0
2021-02-28T15:00,29.4,18,2,15.7,594.0
2021-02-28T16:00,28.7,22,0,8.6,418.0
2021-02-28T17:00,27.2,28,0,10.6,206.0
2021-02-28T18:00,23.8,50,0,15.2,35.0
2021-02-28T19:00,22.1,55,0,11.7,0.0
2021-02-28T20:00,20.9,56,0,11.2,0.0
2021-02-28T21:00,19.5,58,0,8.0,0.0
2021-02-28T22:00,18.4,60,0,7.2,0.0
2021-02-28T23:00,17.1,63,0,7.7,0.0
2021-03-01T00:00,16.3,63,0,7.2,0.0
2021-03-01T01:00,16.0,59,0,7.8,0.0
2021-03-01T02:00,15.6,58,0,8.3,0.0
2021-03-01T03:00,15.1,59,0,8.6,0.0
2021-03-01T04:00,14.8,60,0,9.3,0.0
2021-03-01T05:00,14.6,72,0,9.0,0.0
2021-03-01T06:00,14.3,74,0,7.9,0.0
2021-03-01T07:00,15.0,73,0,9.2,25.0
2021-03-01T08:00,18.0,62,0,7.9,187.0
2021-03-01T09:00,21.4,49,0,9.6,401.0
2021-03-01T10:00,24.1,32,0,12.9,594.0
2021-03-01T11:00,25.6,28,0,16.2,736.0
2021-03-01T12:00,26.8,25,0,17.3,815.0
2021-03-01T13:00,27.5,21,0,19.2,822.0
2021-03-01T14:00,27.5,21,0,20.6,753.0
2021-03-01T15:00,27.1,21,0,21.4,616.0
2021-03-01T16:00,26.4,23,0,21.3,428.0
2021-03-01T17:00,24.6,31,0,18.9,214.0
2021-03-01T18:00,22.6,37,0,14.8,38.0
2021-03-01T19:00,21.3,40,0,12.1,0.0
2021-03-01T20:00,20.0,44,0,10.0,0.0
2021-03-01T21:00,19.0,48,0,10.8,0.0
2021-03-01T22:00,18.4,50,0,12.1,0.0
2021-03-01T23:00,17.3,53,0,12.5,0.0
2021-03-02T00:00,16.8,51,0,13.5,0.0
2021-03-02T01:00,16.6,45,0,14.5,0.0
2021-03-02T02:00,16.1,43,0,14.5,0.0
2021-03-02T03:00,15.4,45,0,15.3,0.0
2021-03-02T04:00,15.0,47,0,16.3,0.0
2021-03-02T05:00,14.9,61,0,17.2,0.0
2021-03-02T06:00,14.7,62,0,16.5,0.0
2021-03-02T07:00,15.4,60,0,16.5,27.0
2021-03-02T08:00,18.1,52,0,17.3,192.0
2021-03-02T09:00,20.9,44,0,19.5,408.0
2021-03-02T10:00,23.3,38,0,20.7,600.0
2021-03-02T11:00,25.2,32,0,22.3,742.0
2021-03-02T12:00,26.6,26,0,24.6,819.0
2021-03-02T13:00,27.3,23,0,25.4,824.0
2021-03-02T14:00,27.5,21,0,25.7,755.0
2021-03-02T15:00,27.3,22,0,24.6,619.0
2021-03-02T16:00,26.6,24,0,23.7,430.0
2021-03-02T17:00,25.5,28,0,18.0,216.0
2021-03-02T18:00,23.0,34,0,13.2,38.0
2021-03-02T19:00,21.5,38,0,12.9,0.0
2021-03-02T20:00,20.6,41,0,13.3,0.0
2021-03-02T21:00,19.9,41,0,13.6,0.0
2021-03-02T22:00,19.0,41,0,13.6,0.0
2021-03-02T23:00,18.4,42,0,13.9,0.0
2021-03-03T00:00,17.9,43,0,14.3,0.0
2021-03-03T01:00,17.5,44,0,14.3,0.0
2021-03-03T02:00,17.0,44,0,14.2,0.0
2021-03-03T03:00,16.5,44,0,13.5,0.0
2021-03-03T04:00,16.0,45,0,12.9,0.0
2021-03-03T05:00,15.5,53,0,11.8,0.0
2021-03-03T06:00,15.1,55,0,12.4,0.0
2021-03-03T07:00,15.6,55,0,13.6,28.0
2021-03-03T08:00,18.7,47,0,13.0,193.0
2021-03-03T09:00,22.0,40,0,13.9,407.0
2021-03-03T10:00,24.6,35,0,15.5,598.0
2021-03-03T11:00,26.9,29,0,15.9,738.0
2021-03-03T12:00,28.3,25,0,18.2,814.0
2021-03-03T13:00,29.0,23,0,18.8,817.0
2021-03-03T14:00,29.4,23,0,17.3,748.0
2021-03-03T15:00,29.2,23,0,16.0,613.0
2021-03-03T16:00,28.8,24,0,15.0,427.0
2021-03-03T17:00,27.7,28,0,8.9,215.0
2021-03-03T18:00,24.4,39,0,8.0,39.0
2021-03-03T19:00,22.1,47,0,9.8,0.0
2021-03-03T20:00,22.1,48,0,8.4,0.0
2021-03-03T21:00,23.7,41,0,4.9,0.0
2021-03-03T22:00,23.6,40,0,4.3,0.0
2021-03-03T23:00,23.3,40,0,2.9,0.0
2021-03-04T00:00,19.1,52,0,6.0,0.0
2021-03-04T01:00,22.1,42,0,2.4,0.0
2021-03-04T02:00,21.7,42,0,1.3,0.0
2021-03-04T03:00,15.8,65,0,7.0,0.0
2021-03-04T04:00,15.1,70,0,6.8,0.0
2021-03-04T05:00,16.5,71,0,5.4,0.0
2021-03-04T06:00,16.9,68,0,5.2,0.0
2021-03-04T07:00,16.6,74,0,5.4,29.0
2021-03-04T08:00,20.5,55,0,3.2,194.0
2021-03-04T09:00,24.1,43,0,3.1,405.0
2021-03-04T10:00,26.8,34,0,3.9,595.0
2021-03-04T11:00,28.7,29,0,2.7,735.0
2021-03-04T12:00,30.2,25,0,0.8,810.0
2021-03-04T13:00,31.0,22,0,2.5,813.0
2021-03-04T14:00,31.4,21,0,5.9,745.0
2021-03-04T15:00,31.2,22,0,8.9,610.0
2021-03-04T16:00,30.5,22,0,10.6,424.0
2021-03-04T17:00,29.1,25,0,7.4,214.0
2021-03-04T18:00,24.3,38,0,10.2,40.0
2021-03-04T19:00,23.2,45,0,9.4,0.0
2021-03-04T20:00,24.6,44,0,7.3,0.0
2021-03-04T21:00,24.7,45,0,4.6,0.0
2021-03-04T22:00,23.8,48,0,5.8,0.0
2021-03-04T23:00,19.4,65,0,7.6,0.0
2021-03-05T00:00,18.8,65,0,8.9,0.0
2021-03-05T01:00,18.6,64,0,9.4,0.0
2021-03-05T02:00,17.9,64,0,8.6,0.0
2021-03-05T03:00,16.6,67,0,7.4,0.0
2021-03-05T04:00,16.5,64,0,8.9,0.0
2021-03-05T05:00,15.9,69,0,10.4,0.0
2021-03-05T06:00,15.9,68,0,10.5,0.0
2021-03-05T07:00,16.6,65,0,13.4,31.0
2021-03-05T08:00,19.7,55,0,14.2,198.0
2021-03-05T09:00,23.0,46,0,15.5,411.0
2021-03-05T10:00,25.8,38,0,18.4,605.0
2021-03-05T11:00,28.2,28,0,20.8,754.0
2021-03-05T12:00,29.5,23,0,23.3,831.0
2021-03-05T13:00,30.0,20,0,23.7,833.0
2021-03-05T14:00,30.1,19,0,24.1,763.0
2021-03-05T15:00,29.8,19,0,23.7,627.0
2021-03-05T16:00,29.0,22,0,23.1,439.0
2021-03-05T17:00,27.5,31,0,17.2,223.0
2021-03-05T18:00,25.0,37,0,13.1,42.0
2021-03-05T19:00,23.4,40,0,12.4,0.0
2021-03-05T20:00,22.2,42,0,13.1,0.0
2021-03-05T21:00,21.7,42,0,14.0,0.0
2021-03-05T22:00,21.2,43,0,14.7,0.0
2021-03-05T23:00,20.3,45,0,13.5,0.0
2021-03-06T00:00,19.5,47,0,13.0,0.0
2021-03-06T01:00,18.6,49,0,11.8,0.0
2021-03-06T02:00,17.8,52,0,10.3,0.0
2021-03-06T03:00,16.8,55,0,9.6,0.0
2021-03-06T04:00,16.1,58,0,10.2,0.0
2021-03-06T05:00,15.4,69,0,12.4,0.0
2021-03-06T06:00,15.3,70,0,13.0,0.0
2021-03-06T07:00,16.1,66,0,14.4,33.0
2021-03-06T08:00,19.2,54,0,14.3,207.0
2021-03-06T09:00,22.6,44,0,15.0,422.0
2021-03-06T10:00,25.6,36,0,14.8,613.0
2021-03-06T11:00,28.0,26,0,14.7,754.0
2021-03-06T12:00,29.5,20,0,14.2,829.0
2021-03-06T13:00,30.3,20,0,16.9,827.0
2021-03-06T14:00,30.6,20,0,17.8,755.0
2021-03-06T15:00,30.6,20,0,16.6,618.0
2021-03-06T16:00,30.2,20,0,13.9,431.0
2021-03-06T17:00,28.6,27,0,9.0,219.0
2021-03-06T18:00,24.2,40,0,9.4,42.0
2021-03-06T19:00,22.8,44,0,9.5,0.0
2021-03-06T20:00,22.0,45,3,9.7,0.0
2021-03-06T21:00,20.6,50,0,11.8,0.0
2021-03-06T22:00,22.6,44,2,8.8,0.0
2021-03-06T23:00,19.9,50,1,5.5,0.0
2021-03-07T00:00,19.5,50,1,6.2,0.0
2021-03-07T01:00,18.6,51,0,8.3,0.0
2021-03-07T02:00,21.8,40,0,6.6,0.0
2021-03-07T03:00,18.4,51,0,8.3,0.0
2021-03-07T04:00,16.0,64,0,8.9,0.0
2021-03-07T05:00,15.4,75,16,7.6,0.0
2021-03-07T06:00,15.7,73,0,7.1,0.0
2021-03-07T07:00,18.2,60,0,11.4,33.0
2021-03-07T08:00,22.5,46,0,10.2,201.0
2021-03-07T09:00,25.6,36,0,9.7,410.0
2021-03-07T10:00,28.0,30,0,11.5,597.0
2021-03-07T11:00,30.1,27,0,9.7,736.0
2021-03-07T12:00,31.6,25,0,8.4,810.0
2021-03-07T13:00,32.5,24,0,7.9,813.0
2021-03-07T14:00,33.1,22,0,7.7,744.0
2021-03-07T15:00,33.2,22,13,7.7,612.0
2021-03-07T16:00,32.8,22,2,7.7,428.0
2021-03-07T17:00,30.6,30,3,15.6,214.0
2021-03-07T18:00,28.3,35,4,14.3,41.0
2021-03-07T19:00,26.4,41,9,15.0,0.0
2021-03-07T20:00,25.1,46,2,16.7,0.0
2021-03-07T21:00,24.5,47,0,18.0,0.0
2021-03-07T22:00,24.0,47,11,18.0,0.0
2021-03-07T23:00,23.5,47,16,17.4,0.0
2021-03-08T00:00,22.8,49,3,16.4,0.0
2021-03-08T01:00,22.0,50,0,16.6,0.0
2021-03-08T02:00,21.2,52,0,16.8,0.0
2021-03-08T03:00,20.8,53,0,17.4,0.0
2021-03-08T04:00,19.3,58,0,7.1,0.0
2021-03-08T05:00,19.1,65,0,16.3,0.0
2021-03-08T06:00,19.3,65,16,13.8,0.0
2021-03-08T07:00,19.9,63,7,19.6,33.0
2021-03-08T08:00,22.0,57,1,23.4,201.0
2021-03-08T09:00,24.4,49,13,22.1,408.0
2021-03-08T10:00,26.5,43,0,19.7,571.0
2021-03-08T11:00,28.4,38,1,18.7,728.0
2021-03-08T12:00,29.7,36,1,15.9,804.0
2021-03-08T13:00,30.7,34,1,14.1,807.0
